event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),Unnamed: 8,Unnamed: 9,Unnamed: 10,city,total_quantity_sold,product_name,promo_discount,revenue_before_promo,revenue_after_promo,category,ir%,inc_units,isu_percent,inc_revenue,ir_percent_calc,rev_per_discount_unit,rev_per_discount_amount,isu%,promo_category,incremental_revenue,margin_efficiency,incremental_margin%,before_rev,before_qty,after_qty,ir_row
70e65e,STCBE-0,CAMP_DIW_01,P15,3000,500 Cashback,320,937,,,,coimbatore,1257,Atliq_Home_Essential_8_Product_Combo,2500.0,960000,468500.0,Combo1,-51.197916666666664,617.0,-18.06615776081425,-491500.0,-38.54961832061068,-196.6,-6.553333333333334,192.8125,Other,-491500.0,-104.90928495197439,-51.197916666666664,960000.0,320.0,937.0,-51.197916666666664
cf2a34,STHYD-3,CAMP_DIW_01,P06,415,25% OFF,106,81,,,,hyderabad,187,Atliq_Fusion_Container_Set_of_3,103.75,43990,25211.25,Home Care,-42.68867924528302,-25.0,-18.06615776081425,-18778.75,-38.54961832061068,-181.0,-43.6144578313253,-23.58490566037736,Other,-18778.75,-74.48559670781893,-42.68867924528302,43990.0,106.0,81.0,-42.68867924528302
1c1cb7,STHYD-5,CAMP_SAN_01,P10,50,25% OFF,39,35,,,,hyderabad,74,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1950,1312.5,Personal Care,-32.69230769230769,-4.0,-18.06615776081425,-637.5,-38.54961832061068,-51.0,-102.0,-10.256410256410255,Other,-637.5,-48.57142857142857,-32.69230769230769,1950.0,39.0,35.0,-32.69230769230769
8.25E+90,STBLR-3,CAMP_DIW_01,P05,55,25% OFF,112,88,,,,bengaluru,200,Atliq_Scrub_Sponge_For_Dishwash,13.75,6160,3630.0,Home Care,-41.07142857142857,-24.0,-18.06615776081425,-2530.0,-38.54961832061068,-184.0,-334.54545454545456,-21.428571428571427,Other,-2530.0,-69.6969696969697,-41.07142857142857,6160.0,112.0,88.0,-41.07142857142857
ad56bd,STMLR-2,CAMP_DIW_01,P09,110,50% OFF,36,37,,,,mangalore,73,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,3960,2035.0,Personal Care,-48.61111111111111,1.0,-18.06615776081425,-1925.0,-38.54961832061068,-35.0,-31.818181818181817,2.7777777777777777,Other,-1925.0,-94.5945945945946,-48.61111111111111,3960.0,36.0,37.0,-48.61111111111111
32efe6,STVSK-3,CAMP_SAN_01,P08,1190,BOGOF,30,81,,,,visakhapatnam,111,Atliq_Double_Bedsheet_set,595.0,35700,48195.0,Home Care,35.0,51.0,-18.06615776081425,12495.0,-38.54961832061068,21.0,1.7647058823529411,170.0,Other,12495.0,25.925925925925924,35.0,35700.0,30.0,81.0,35.0
eaa64b,STBLR-3,CAMP_SAN_01,P09,90,25% OFF,58,43,,,,bengaluru,101,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,5220,2902.5,Personal Care,-44.396551724137936,-15.0,-18.06615776081425,-2317.5,-38.54961832061068,-103.0,-114.44444444444444,-25.862068965517242,Other,-2317.5,-79.84496124031007,-44.396551724137936,5220.0,58.0,43.0,-44.396551724137936
9e82db,STMDU-1,CAMP_DIW_01,P05,55,25% OFF,92,79,,,,madurai,171,Atliq_Scrub_Sponge_For_Dishwash,13.75,5060,3258.75,Home Care,-35.59782608695652,-13.0,-18.06615776081425,-1801.25,-38.54961832061068,-131.0,-238.1818181818182,-14.130434782608695,Other,-1801.25,-55.27426160337553,-35.59782608695652,5060.0,92.0,79.0,-35.59782608695652
d5b8af,STVJD-1,CAMP_SAN_01,P11,190,50% OFF,25,35,,,,vijayawada,60,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,4750,3325.0,Personal Care,-30.0,10.0,-18.06615776081425,-1425.0,-38.54961832061068,-15.0,-7.894736842105263,40.0,Other,-1425.0,-42.857142857142854,-30.0,4750.0,25.0,35.0,-30.0
6d24bc,STMDU-2,CAMP_DIW_01,P03,156,25% OFF,206,179,,,,madurai,385,Atliq_Suflower_Oil (1L),39.0,32136,20943.0,Grocery & Staples,-34.83009708737864,-27.0,-18.06615776081425,-11193.0,-38.54961832061068,-287.0,-183.97435897435898,-13.106796116504855,Other,-11193.0,-53.445065176908756,-34.83009708737864,32136.0,206.0,179.0,-34.83009708737864
107747,STHYD-1,CAMP_SAN_01,P02,860,33% OFF,488,580,,,,hyderabad,1068,Atliq_Sonamasuri_Rice (10KG),283.8,419680,334196.0,Grocery & Staples,-20.36885245901639,92.0,-18.06615776081425,-85484.0,-38.54961832061068,-301.2121212121212,-35.0246652572234,18.852459016393443,Other,-85484.0,-25.579001544004115,-20.36885245901639,419680.0,488.0,580.0,-20.36885245901639
04da18,STVSK-4,CAMP_SAN_01,P03,200,BOGOF,223,604,,,,visakhapatnam,827,Atliq_Suflower_Oil (1L),100.0,44600,60400.0,Grocery & Staples,35.42600896860987,381.0,-18.06615776081425,15800.0,-38.54961832061068,158.0,79.0,170.85201793721973,Other,15800.0,26.158940397350992,35.42600896860987,44600.0,223.0,604.0,35.42600896860987
3a3e96,STBLR-6,CAMP_DIW_01,P07,300,BOGOF,68,263,,,,bengaluru,331,Atliq_Curtains,150.0,20400,39450.0,Home Care,93.38235294117648,195.0,-18.06615776081425,19050.0,-38.54961832061068,127.0,42.333333333333336,286.7647058823529,Other,19050.0,48.28897338403042,93.38235294117648,20400.0,68.0,263.0,93.38235294117648
8f1624,STVJD-0,CAMP_DIW_01,P10,65,50% OFF,57,75,,,,vijayawada,132,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,3705,2437.5,Personal Care,-34.21052631578947,18.0,-18.06615776081425,-1267.5,-38.54961832061068,-39.0,-60.0,31.57894736842105,Other,-1267.5,-52.0,-34.21052631578947,3705.0,57.0,75.0,-34.21052631578947
b8269b,STBLR-1,CAMP_DIW_01,P13,350,BOGOF,77,232,,,,bengaluru,309,Atliq_High_Glo_15W_LED_Bulb,175.0,26950,40600.0,Home Appliances,50.649350649350644,155.0,-18.06615776081425,13650.0,-38.54961832061068,78.0,22.285714285714285,201.2987012987013,Other,13650.0,33.62068965517241,50.649350649350644,26950.0,77.0,232.0,50.649350649350644
c6ca4d,STHYD-2,CAMP_SAN_01,P02,860,33% OFF,465,646,,,,hyderabad,1111,Atliq_Sonamasuri_Rice (10KG),283.8,399900,372225.2,Grocery & Staples,-6.920430107526879,181.0,-18.06615776081425,-27674.79999999999,-38.54961832061068,-97.51515151515147,-11.338971106412963,38.924731182795696,Other,-27674.79999999999,-7.434961415831058,-6.920430107526879,399900.0,465.0,646.0,-6.920430107526879
987463,STBLR-0,CAMP_SAN_01,P07,300,BOGOF,45,185,,,,bengaluru,230,Atliq_Curtains,150.0,13500,27750.0,Home Care,105.55555555555556,140.0,-18.06615776081425,14250.0,-38.54961832061068,95.0,31.666666666666668,311.11111111111114,Other,14250.0,51.35135135135135,105.55555555555556,13500.0,45.0,185.0,105.55555555555556
0b51fe,STHYD-3,CAMP_SAN_01,P10,50,25% OFF,39,29,,,,hyderabad,68,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1950,1087.5,Personal Care,-44.230769230769226,-10.0,-18.06615776081425,-862.5,-38.54961832061068,-69.0,-138.0,-25.64102564102564,Other,-862.5,-79.3103448275862,-44.230769230769226,1950.0,39.0,29.0,-44.230769230769226
d1ceaf,STBLR-5,CAMP_SAN_01,P10,50,25% OFF,36,29,,,,bengaluru,65,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1800,1087.5,Personal Care,-39.58333333333333,-7.0,-18.06615776081425,-712.5,-38.54961832061068,-57.0,-114.0,-19.444444444444446,Other,-712.5,-65.51724137931035,-39.58333333333333,1800.0,36.0,29.0,-39.58333333333333
d834f0,STMYS-3,CAMP_SAN_01,P08,1190,BOGOF,34,147,,,,mysuru,181,Atliq_Double_Bedsheet_set,595.0,40460,87465.0,Home Care,116.1764705882353,113.0,-18.06615776081425,47005.0,-38.54961832061068,79.0,6.638655462184874,332.3529411764706,Other,47005.0,53.74149659863946,116.1764705882353,40460.0,34.0,147.0,116.1764705882353
1ed982,STCHE-6,CAMP_DIW_01,P13,350,BOGOF,75,252,,,,chennai,327,Atliq_High_Glo_15W_LED_Bulb,175.0,26250,44100.0,Home Appliances,68.0,177.0,-18.06615776081425,17850.0,-38.54961832061068,102.0,29.142857142857142,236.0,Other,17850.0,40.476190476190474,68.0,26250.0,75.0,252.0,68.0
e9c690,STMDU-3,CAMP_SAN_01,P09,90,25% OFF,45,38,,,,madurai,83,Atliq_Body_Milk_Nourishing_Lotion (120ML),22.5,4050,2565.0,Personal Care,-36.666666666666664,-7.0,-18.06615776081425,-1485.0,-38.54961832061068,-66.0,-73.33333333333333,-15.555555555555555,Other,-1485.0,-57.89473684210527,-36.666666666666664,4050.0,45.0,38.0,-36.666666666666664
268ca2,STVJD-0,CAMP_SAN_01,P15,3000,500 Cashback,63,151,,,,vijayawada,214,Atliq_Home_Essential_8_Product_Combo,2500.0,189000,75500.0,Combo1,-60.05291005291006,88.0,-18.06615776081425,-113500.0,-38.54961832061068,-45.4,-1.5133333333333334,139.68253968253967,Other,-113500.0,-150.33112582781456,-60.05291005291006,189000.0,63.0,151.0,-60.05291005291006
a1624e,STHYD-1,CAMP_DIW_01,P02,860,33% OFF,351,449,,,,hyderabad,800,Atliq_Sonamasuri_Rice (10KG),283.8,301860,258713.80000000002,Grocery & Staples,-14.293447293447286,98.0,-18.06615776081425,-43146.19999999998,-38.54961832061068,-152.03030303030297,-17.67794221282593,27.92022792022792,Other,-43146.19999999998,-16.677193099092502,-14.293447293447286,301860.0,351.0,449.0,-14.293447293447286
31b59d,STVSK-3,CAMP_SAN_01,P10,50,25% OFF,27,21,,,,visakhapatnam,48,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1350,787.5,Personal Care,-41.66666666666667,-6.0,-18.06615776081425,-562.5,-38.54961832061068,-45.0,-90.0,-22.22222222222222,Other,-562.5,-71.42857142857143,-41.66666666666667,1350.0,27.0,21.0,-41.66666666666667
82454e,STMLR-1,CAMP_DIW_01,P05,55,25% OFF,54,48,,,,mangalore,102,Atliq_Scrub_Sponge_For_Dishwash,13.75,2970,1980.0,Home Care,-33.33333333333333,-6.0,-18.06615776081425,-990.0,-38.54961832061068,-72.0,-130.9090909090909,-11.11111111111111,Other,-990.0,-50.0,-33.33333333333333,2970.0,54.0,48.0,-33.33333333333333
1548f8,STVSK-4,CAMP_SAN_01,P15,3000,500 Cashback,100,175,,,,visakhapatnam,275,Atliq_Home_Essential_8_Product_Combo,2500.0,300000,87500.0,Combo1,-70.83333333333334,75.0,-18.06615776081425,-212500.0,-38.54961832061068,-85.0,-2.8333333333333335,75.0,Other,-212500.0,-242.85714285714283,-70.83333333333334,300000.0,100.0,175.0,-70.83333333333334
84a2f4,STCHE-7,CAMP_SAN_01,P04,370,BOGOF,423,1801,,,,chennai,2224,Atliq_Farm_Chakki_Atta (1KG),185.0,156510,333185.0,Grocery & Staples,112.88416075650119,1378.0,-18.06615776081425,176675.0,-38.54961832061068,955.0,258.1081081081081,325.7683215130024,Other,176675.0,53.02609661299278,112.88416075650119,156510.0,423.0,1801.0,112.88416075650119
9e59d5,STVSK-1,CAMP_DIW_01,P05,55,25% OFF,64,49,,,,visakhapatnam,113,Atliq_Scrub_Sponge_For_Dishwash,13.75,3520,2021.25,Home Care,-42.578125,-15.0,-18.06615776081425,-1498.75,-38.54961832061068,-109.0,-198.1818181818182,-23.4375,Other,-1498.75,-74.14965986394559,-42.578125,3520.0,64.0,49.0,-42.578125
873333,STMLR-0,CAMP_DIW_01,P15,3000,500 Cashback,196,509,,,,mangalore,705,Atliq_Home_Essential_8_Product_Combo,2500.0,588000,254500.0,Combo1,-56.71768707482994,313.0,-18.06615776081425,-333500.0,-38.54961832061068,-133.4,-4.446666666666666,159.6938775510204,Other,-333500.0,-131.04125736738703,-56.71768707482994,588000.0,196.0,509.0,-56.71768707482994
8b751b,STMLR-0,CAMP_SAN_01,P05,55,25% OFF,15,12,,,,mangalore,27,Atliq_Scrub_Sponge_For_Dishwash,13.75,825,495.0,Home Care,-40.0,-3.0,-18.06615776081425,-330.0,-38.54961832061068,-24.0,-43.63636363636363,-20.0,Other,-330.0,-66.66666666666666,-40.0,825.0,15.0,12.0,-40.0
f856b9,STMLR-2,CAMP_SAN_01,P15,3000,500 Cashback,66,147,,,,mangalore,213,Atliq_Home_Essential_8_Product_Combo,2500.0,198000,73500.0,Combo1,-62.878787878787875,81.0,-18.06615776081425,-124500.0,-38.54961832061068,-49.8,-1.66,122.72727272727273,Other,-124500.0,-169.3877551020408,-62.878787878787875,198000.0,66.0,147.0,-62.878787878787875
dcaa89,STHYD-6,CAMP_SAN_01,P13,350,BOGOF,100,403,,,,hyderabad,503,Atliq_High_Glo_15W_LED_Bulb,175.0,35000,70525.0,Home Appliances,101.49999999999999,303.0,-18.06615776081425,35525.0,-38.54961832061068,203.0,58.0,303.0,Other,35525.0,50.37220843672456,101.49999999999999,35000.0,100.0,403.0,101.49999999999999
677e2c,STHYD-1,CAMP_SAN_01,P13,350,BOGOF,122,326,,,,hyderabad,448,Atliq_High_Glo_15W_LED_Bulb,175.0,42700,57050.0,Home Appliances,33.60655737704918,204.0,-18.06615776081425,14350.0,-38.54961832061068,82.0,23.428571428571427,167.21311475409837,Other,14350.0,25.153374233128833,33.60655737704918,42700.0,122.0,326.0,33.60655737704918
b00eeb,STCHE-0,CAMP_SAN_01,P08,1190,BOGOF,51,196,,,,chennai,247,Atliq_Double_Bedsheet_set,595.0,60690,116620.0,Home Care,92.15686274509804,145.0,-18.06615776081425,55930.0,-38.54961832061068,94.0,7.899159663865547,284.3137254901961,Other,55930.0,47.95918367346938,92.15686274509804,60690.0,51.0,196.0,92.15686274509804
8ff468,STVJD-0,CAMP_SAN_01,P03,200,BOGOF,193,773,,,,vijayawada,966,Atliq_Suflower_Oil (1L),100.0,38600,77300.0,Grocery & Staples,100.25906735751295,580.0,-18.06615776081425,38700.0,-38.54961832061068,387.0,193.5,300.5181347150259,Other,38700.0,50.064683053040106,100.25906735751295,38600.0,193.0,773.0,100.25906735751295
72f6b4,STTRV-0,CAMP_SAN_01,P02,860,33% OFF,241,344,,,,trivandrum,585,Atliq_Sonamasuri_Rice (10KG),283.8,207260,198212.80000000002,Grocery & Staples,-4.365145228215759,103.0,-18.06615776081425,-9047.199999999983,-38.54961832061068,-31.878787878787815,-3.7068357998590487,42.738589211618255,Other,-9047.199999999983,-4.5643873654980816,-4.365145228215759,207260.0,241.0,344.0,-4.365145228215759
300664,STHYD-5,CAMP_DIW_01,P13,350,BOGOF,80,276,,,,hyderabad,356,Atliq_High_Glo_15W_LED_Bulb,175.0,28000,48300.0,Home Appliances,72.5,196.0,-18.06615776081425,20300.0,-38.54961832061068,116.0,33.142857142857146,245.00000000000003,Other,20300.0,42.028985507246375,72.5,28000.0,80.0,276.0,72.5
7ecbbb,STHYD-1,CAMP_DIW_01,P06,415,25% OFF,103,88,,,,hyderabad,191,Atliq_Fusion_Container_Set_of_3,103.75,42745,27390.0,Home Care,-35.92233009708738,-15.0,-18.06615776081425,-15355.0,-38.54961832061068,-148.0,-35.66265060240964,-14.563106796116504,Other,-15355.0,-56.060606060606055,-35.92233009708738,42745.0,103.0,88.0,-35.92233009708738
2dc515,STMYS-3,CAMP_SAN_01,P01,172,33% OFF,232,294,,,,mysuru,526,Atliq_Masoor_Dal (1KG),56.760000000000005,39904,33880.56,Grocery & Staples,-15.094827586206902,62.0,-18.06615776081425,-6023.440000000002,-38.54961832061068,-106.12121212121215,-61.698379140239616,26.72413793103448,Other,-6023.440000000002,-17.778454665448276,-15.094827586206902,39904.0,232.0,294.0,-15.094827586206902
a4fb0b,STMDU-0,CAMP_SAN_01,P02,860,33% OFF,318,448,,,,madurai,766,Atliq_Sonamasuri_Rice (10KG),283.8,273480,258137.60000000003,Grocery & Staples,-5.610062893081748,130.0,-18.06615776081425,-15342.399999999965,-38.54961832061068,-54.060606060605934,-6.286116983791389,40.88050314465409,Other,-15342.399999999965,-5.943496801705742,-5.610062893081748,273480.0,318.0,448.0,-5.610062893081748
f2d198,STTRV-1,CAMP_DIW_01,P03,156,25% OFF,166,157,,,,trivandrum,323,Atliq_Suflower_Oil (1L),39.0,25896,18369.0,Grocery & Staples,-29.066265060240966,-9.0,-18.06615776081425,-7527.0,-38.54961832061068,-193.0,-123.71794871794872,-5.421686746987952,Other,-7527.0,-40.976645435244166,-29.066265060240966,25896.0,166.0,157.0,-29.066265060240966
df5c15,STBLR-5,CAMP_DIW_01,P06,415,25% OFF,101,90,,,,bengaluru,191,Atliq_Fusion_Container_Set_of_3,103.75,41915,28012.5,Home Care,-33.16831683168317,-11.0,-18.06615776081425,-13902.5,-38.54961832061068,-134.0,-32.28915662650602,-10.891089108910892,Other,-13902.5,-49.629629629629626,-33.16831683168317,41915.0,101.0,90.0,-33.16831683168317
4e6a19,STHYD-3,CAMP_SAN_01,P07,300,BOGOF,45,121,,,,hyderabad,166,Atliq_Curtains,150.0,13500,18150.0,Home Care,34.44444444444444,76.0,-18.06615776081425,4650.0,-38.54961832061068,31.0,10.333333333333334,168.88888888888889,Other,4650.0,25.6198347107438,34.44444444444444,13500.0,45.0,121.0,34.44444444444444
6436da,STMDU-1,CAMP_SAN_01,P08,1190,BOGOF,30,118,,,,madurai,148,Atliq_Double_Bedsheet_set,595.0,35700,70210.0,Home Care,96.66666666666667,88.0,-18.06615776081425,34510.0,-38.54961832061068,58.0,4.873949579831932,293.3333333333333,Other,34510.0,49.152542372881356,96.66666666666667,35700.0,30.0,118.0,96.66666666666667
852b4f,STHYD-5,CAMP_SAN_01,P12,62,50% OFF,49,70,,,,hyderabad,119,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3038,2170.0,Personal Care,-28.57142857142857,21.0,-18.06615776081425,-868.0,-38.54961832061068,-28.0,-45.16129032258065,42.857142857142854,Other,-868.0,-40.0,-28.57142857142857,3038.0,49.0,70.0,-28.57142857142857
26322a,STMLR-0,CAMP_DIW_01,P10,65,50% OFF,52,71,,,,mangalore,123,Atliq_Cream_Beauty_Bathing_Soap (125GM),32.5,3380,2307.5,Personal Care,-31.73076923076923,19.0,-18.06615776081425,-1072.5,-38.54961832061068,-33.0,-50.76923076923077,36.53846153846153,Other,-1072.5,-46.478873239436616,-31.73076923076923,3380.0,52.0,71.0,-31.73076923076923
57576d,STBLR-5,CAMP_SAN_01,P08,1190,BOGOF,49,194,,,,bengaluru,243,Atliq_Double_Bedsheet_set,595.0,58310,115430.0,Home Care,97.95918367346938,145.0,-18.06615776081425,57120.0,-38.54961832061068,96.0,8.067226890756302,295.9183673469388,Other,57120.0,49.48453608247423,97.95918367346938,58310.0,49.0,194.0,97.95918367346938
af646e,STHYD-4,CAMP_SAN_01,P11,190,50% OFF,54,78,,,,hyderabad,132,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,10260,7410.0,Personal Care,-27.77777777777778,24.0,-18.06615776081425,-2850.0,-38.54961832061068,-30.0,-15.789473684210526,44.44444444444444,Other,-2850.0,-38.46153846153847,-27.77777777777778,10260.0,54.0,78.0,-27.77777777777778
ccbc3a,STTRV-0,CAMP_DIW_01,P06,415,25% OFF,52,49,,,,trivandrum,101,Atliq_Fusion_Container_Set_of_3,103.75,21580,15251.25,Home Care,-29.326923076923077,-3.0,-18.06615776081425,-6328.75,-38.54961832061068,-61.0,-14.698795180722891,-5.769230769230769,Other,-6328.75,-41.49659863945578,-29.326923076923077,21580.0,52.0,49.0,-29.326923076923077
572031,STBLR-6,CAMP_SAN_01,P03,200,BOGOF,423,1734,,,,bengaluru,2157,Atliq_Suflower_Oil (1L),100.0,84600,173400.0,Grocery & Staples,104.9645390070922,1311.0,-18.06615776081425,88800.0,-38.54961832061068,888.0,444.0,309.92907801418437,Other,88800.0,51.21107266435986,104.9645390070922,84600.0,423.0,1734.0,104.9645390070922
5a21a5,STBLR-4,CAMP_SAN_01,P10,50,25% OFF,31,26,,,,bengaluru,57,Atliq_Cream_Beauty_Bathing_Soap (125GM),12.5,1550,975.0,Personal Care,-37.096774193548384,-5.0,-18.06615776081425,-575.0,-38.54961832061068,-46.0,-92.0,-16.129032258064516,Other,-575.0,-58.97435897435898,-37.096774193548384,1550.0,31.0,26.0,-37.096774193548384
c6bf42,STCBE-3,CAMP_DIW_01,P07,300,BOGOF,52,173,,,,coimbatore,225,Atliq_Curtains,150.0,15600,25950.0,Home Care,66.34615384615384,121.0,-18.06615776081425,10350.0,-38.54961832061068,69.0,23.0,232.6923076923077,Other,10350.0,39.884393063583815,66.34615384615384,15600.0,52.0,173.0,66.34615384615384
f5ff07,STCHE-6,CAMP_DIW_01,P11,190,50% OFF,80,100,,,,chennai,180,Atliq_Doodh_Kesar_Body_Lotion (200ML),95.0,15200,9500.0,Personal Care,-37.5,20.0,-18.06615776081425,-5700.0,-38.54961832061068,-60.0,-31.57894736842105,25.0,Other,-5700.0,-60.0,-37.5,15200.0,80.0,100.0,-37.5
2c8137,STVSK-3,CAMP_SAN_01,P07,300,BOGOF,31,77,,,,visakhapatnam,108,Atliq_Curtains,150.0,9300,11550.0,Home Care,24.193548387096776,46.0,-18.06615776081425,2250.0,-38.54961832061068,15.0,5.0,148.38709677419354,Other,2250.0,19.480519480519483,24.193548387096776,9300.0,31.0,77.0,24.193548387096776
4e3a3d,STVJD-0,CAMP_DIW_01,P02,860,33% OFF,197,285,,,,vijayawada,482,Atliq_Sonamasuri_Rice (10KG),283.8,169420,164217.0,Grocery & Staples,-3.0710659898477157,88.0,-18.06615776081425,-5203.0,-38.54961832061068,-18.333333333333332,-2.1317829457364343,44.67005076142132,Other,-5203.0,-3.168368682901283,-3.0710659898477157,169420.0,197.0,285.0,-3.0710659898477157
582098,STMYS-1,CAMP_SAN_01,P14,1020,BOGOF,109,453,,,,mysuru,562,Atliq_waterproof_Immersion_Rod,510.0,111180,231030.0,Home Appliances,107.79816513761469,344.0,-18.06615776081425,119850.0,-38.54961832061068,235.0,23.03921568627451,315.5963302752294,Other,119850.0,51.87637969094923,107.79816513761469,111180.0,109.0,453.0,107.79816513761469
9387d1,STHYD-6,CAMP_DIW_01,P02,860,33% OFF,329,470,,,,hyderabad,799,Atliq_Sonamasuri_Rice (10KG),283.8,282940,270814.0,Grocery & Staples,-4.285714285714286,141.0,-18.06615776081425,-12126.0,-38.54961832061068,-42.72727272727273,-4.968287526427062,42.857142857142854,Other,-12126.0,-4.477611940298507,-4.285714285714286,282940.0,329.0,470.0,-4.285714285714286
6c9451,STVSK-0,CAMP_DIW_01,P03,156,25% OFF,259,225,,,,visakhapatnam,484,Atliq_Suflower_Oil (1L),39.0,40404,26325.0,Grocery & Staples,-34.84555984555985,-34.0,-18.06615776081425,-14079.0,-38.54961832061068,-361.0,-231.4102564102564,-13.127413127413126,Other,-14079.0,-53.48148148148149,-34.84555984555985,40404.0,259.0,225.0,-34.84555984555985
9c74f7,STBLR-9,CAMP_DIW_01,P09,110,50% OFF,71,90,,,,bengaluru,161,Atliq_Body_Milk_Nourishing_Lotion (120ML),55.0,7810,4950.0,Personal Care,-36.61971830985916,19.0,-18.06615776081425,-2860.0,-38.54961832061068,-52.0,-47.27272727272727,26.76056338028169,Other,-2860.0,-57.77777777777777,-36.61971830985916,7810.0,71.0,90.0,-36.61971830985916
c3bbcc,STBLR-2,CAMP_SAN_01,P07,300,BOGOF,31,122,,,,bengaluru,153,Atliq_Curtains,150.0,9300,18300.0,Home Care,96.7741935483871,91.0,-18.06615776081425,9000.0,-38.54961832061068,60.0,20.0,293.5483870967742,Other,9000.0,49.18032786885246,96.7741935483871,9300.0,31.0,122.0,96.7741935483871
00a25a,STCHE-3,CAMP_SAN_01,P12,62,50% OFF,64,89,,,,chennai,153,Atliq_Lime_Cool_Bathing_Bar (125GM),31.0,3968,2759.0,Personal Care,-30.46875,25.0,-18.06615776081425,-1209.0,-38.54961832061068,-39.0,-62.903225806451616,39.0625,Other,-1209.0,-43.82022471910113,-30.46875,3968.0,64.0,89.0,-30.46875
7b0f7d,STVJD-1,CAMP_DIW_01,P01,172,33% OFF,180,255,,,,vijayawada,435,Atliq_Masoor_Dal (1KG),56.760000000000005,30960,29386.199999999997,Grocery & Staples,-5.083333333333343,75.0,-18.06615776081425,-1573.800000000003,-38.54961832061068,-27.727272727272776,-16.120507399577193,41.66666666666667,Other,-1573.800000000003,-5.355575065847245,-5.083333333333343,30960.0,180.0,255.0,-5.083333333333343
b484bd,STTRV-1,CAMP_DIW_01,P06,415,25% OFF,36,34,,,,trivandrum,70,Atliq_Fusion_Container_Set_of_3,103.75,14940,10582.5,Home Care,-29.166666666666668,-2.0,-18.06615776081425,-4357.5,-38.54961832061068,-42.0,-10.120481927710843,-5.555555555555555,Other,-4357.5,-41.17647058823529,-29.166666666666668,14940.0,36.0,34.0,-29.166666666666668
3aaafb,STMDU-2,CAMP_DIW_01,P06,415,25% OFF,50,43,,,,madurai,93,Atliq_Fusion_Container_Set_of_3,103.75,20750,13383.75,Home Care,-35.5,-7.0,-18.06615776081425,-7366.25,-38.54961832061068,-71.0,-17.10843373493976,-14.000000000000002,Other,-7366.25,-55.03875968992248,-35.5,20750.0,50.0,43.0,-35.5
